Long,Lat,Size
-71.04941018,42.29767279,89
-71.06929112,42.34349682,42
-71.03979926,42.37620267,166
-71.08271636,42.33357794,11
-71.16704742,42.28628864,34
-71.08584976,42.30664081,194
-71.09567995,42.31741922,68
-71.12054633,42.28494535,29
-71.05900199,42.3666696,37
-71.10679596,42.32665471,109
-71.12467152,42.25332979,93
-71.15264819,42.27679953,13
-71.061514,42.320483,105
-71.05675236,42.28255192,46
-71.12465238,42.3518124,95
-71.06991285,42.29070005,64
-71.0704672,42.30876798,36
-71.11257832,42.31817181,81
-71.14919418,42.29278074,11
-71.07702562,42.32742591,118
-71.06175129,42.29480297,81
-71.055424,42.352571000000005,162
-71.10295242,42.27087298,17
-71.04906172,42.29085881,67
-71.08489748,42.29944216,109
-71.12248938,42.29260164,92
-71.10299967,42.33355871,51
-71.05630529,42.36165196,101
-71.08162344,42.31865102,119
-71.16266855,42.27267674,21
-71.06828451,42.35884764,19
-71.06723922,42.31946048,27
-71.08463556,42.32541879,44
-71.05010479,42.35141751,57
-71.13134056,42.30953734,43
-71.16023257,42.34588967,57
-71.09346353,42.26985916,34
-71.07906279,42.3218854,79
-71.05715558,42.29969646,84
-71.03623771,42.34386088,25
-71.09676806,42.31284459,50
-71.07409802,42.33927252,64
-71.0571200975,42.330188915,142
-71.08397886,42.28396082,37
-71.06548732,42.35111035,133
-71.10087902,42.32469443,300
-71.06943858,42.27245762,28
-71.12478674,42.36720874,26
-71.06380404,42.35428377,176
-71.15051675,42.26834477,26
-71.15768601,42.2969956,49
-71.14074664,42.25503605,46
-71.09055618,42.30878855,182
-71.07920918,42.33825572,113
-71.03993118,42.33556114,26
-71.06272297,42.31600283,53
-71.09222991,42.2868893,61
-71.06409893,42.37515337,64
-71.07925506,42.34749899,203
-71.13852468,42.35595391,109
-71.06253785,42.271943900000004,49
-71.10186986,42.26255558,14
-71.13447681,42.3496545,142
-71.05523096,42.31972204,48
-71.0892305,42.31632131,154
-71.06802956,42.32388203,45
-71.13818408,42.24261098,39
-71.16554188,42.34936718,30
-71.17261237,42.27155019,17
-71.06529544,42.3078312,52
-71.13627257,42.27696232,29
-71.07118543,42.28534033,23
-70.99883597,42.39010058,16
-71.0381222,42.36792968,72
-71.05746278,42.37761517,35
-71.0587872,42.30600262,134
-71.13327239,42.36569324,9
-71.07220576,42.28029155,165
-71.14098779,42.34266946,104
-71.06492228,42.38008411,37
-71.09942777,42.34412628,58
-71.04229198499999,42.371611345000005,131
-71.08745421,42.333382,126
-71.10439534,42.34687016,31
-71.09297076,42.32006163,50
-71.09700335,42.28152567,57
-71.06287859,42.30215372,30
-71.08017703,42.35335717,77
-71.10971613,42.26194848,104
-71.09852527,42.32746198,62
-71.0768587,42.29895336,50
-71.10657722,42.30655082,36
-71.04888519,42.28049764,29
-71.12745237,42.24836453,93
-71.17087959,42.280208200000004,143
-71.07756482,42.28148631,33
-71.05495238,42.337767135,96
-71.11957953,42.30887626,19
-71.06538257,42.36580175,59
-71.03370941,42.36786556,36
-71.05956690000001,42.30254239,130
-71.15456536,42.28147462,10
-71.10067583,42.31915678,119
-71.14547503,42.25577653,120
-71.088026025,42.341210435,114
-71.09388736,42.31275031,97
-71.02962765,42.33741996,63
-71.16514699999999,42.26765986,20
-71.12908706,42.27322419,26
-71.08000778,42.28905803,20
-71.15274721,42.35555336,197
-71.06834156,42.28028554,17
-71.09170533,42.32999344,35
-71.12253393,42.27631028,66
-71.1309563,42.25992567,75
-71.10371734,42.330675,76
-71.14716095,42.34229696,46
-71.0827431,42.29746606,79
-71.06546757,42.31250816,75
-71.11750278,42.35996672,40
-71.07549901,42.31224327,125
-71.1126284,42.25292596,7
-71.08625467,42.28666867,52
-71.14345725,42.36127607,215
-71.15022281,42.28190259,9
-71.12171645,42.32074103,27
-71.13876712,42.28618607,37
-71.09357964333334,42.29209171666667,137
-71.08031197,42.38222195,44
-71.10605022,42.31483685,31
-71.03833871,42.37817916,26
-71.07973011,42.30711017,50
-71.08190599,42.310404704999996,75
-71.07850094,42.27195474,59
-71.0640821,42.33796886,86
-71.12999667,42.36297447,59
-71.05286826,42.33090984,82
-71.05835993,42.35971224666667,198
-71.06702716,42.34855133,47
-71.12536488,42.26455048,10
-71.05735681,42.34274131,84
-71.14270449,42.34946444,308
-71.10174168,42.26724473,45
-71.04023929,42.38093345,141
-71.07401748,42.3433786,4
-71.05151887,42.37930357,4
-71.04950099,42.33533446,35
-71.0926152,42.31462973,108
-71.14374025,42.29907161,13
-71.08314735,42.31250552,99
-71.02427068,42.36958857,30
-71.05825825,42.36478627,63
-71.09659186,42.34489594,235
-71.06396897,42.34874245,84
-71.12787099,42.25418512,35
-71.06093678,42.28398153,13
-71.10682779999999,42.3211829,102
-71.1011519,42.29313426,11
-71.06067801,42.36646326,191
-71.06198607,42.32696647,376
-71.06869928,42.30098009,116
-71.06631579,42.28863812,93
-71.0438705,42.34245081,7
-71.13410791,42.3519478,41
-71.06547135,42.30540715,146
-71.14814753,42.35363462,19
-71.07950617,42.29243585,48
-71.15646173,42.2851166,70
-71.13536186,42.35493413,42
-71.03474021,42.3764438,72
-71.07227173,42.35237073,86
-71.07117436,42.32648859,71
-71.08823566,42.30715951,39
-71.1010178,42.2759989,18
-71.11786345,42.24410679,58
-71.14703266,42.35723474,32
-71.10613298,42.33412788,136
-71.08174185,42.34060371,64
-71.11152626,42.32639844,90
-71.04087740000001,42.28820442,25
-71.08562464,42.34571916,60
-71.0718042375,42.293551869999995,269
-71.07475092,42.29125586,134
-71.08094439,42.34613087,93
-71.12457277,42.287893700000005,48
-71.11582205,42.26255067,34
-71.06579592,42.32553801,193
-71.05326482,42.31800594,58
-71.13627572,42.24637931,40
-71.08806813,42.33056715,86
-71.09234389,42.27543421,53
-71.0672148,42.34268729,15
-71.07460835,42.32579168,96
-71.06326413,42.37167264,51
-71.03232008,42.33035743,18
-71.17867378,42.27810078,39
-71.05288786,42.28079389,18
-71.07834552,42.31552062,55
-71.06946322,42.345903,59
-71.05830207,42.35387720000001,43
-71.09580077,42.28553308,43
-71.11447939,42.29853625,73
-71.10233161,42.29894455,55
-71.16349999,42.35517786,17
-71.09704528,42.33310987,32
-71.10164174,42.31239905,75
-71.0764015,42.34947586,96
-71.13656551,42.29393523,43
-71.06817322,42.30983229,70
-71.09316781,42.33506218,349
-71.05041556,42.35840146,62
-71.14050052,42.35293536,17
-71.1099167,42.34030433,39
-71.07293395,42.28734264,39
-71.15429991,42.35265547,37
-71.09892736,42.27022181,55
-71.15116479,42.25867638,55
-71.11521800666667,42.29513944,57
-71.07484821,42.31012905,19
-71.05627865,42.30468252,103
-71.09452937,42.27791465,139
-71.07431626,42.27700963,59
-71.08538725,42.29568707,32
-71.12836197,42.28380231,50
-71.11755202,42.27758926,20
-71.05810679999999,42.32445145,91
-71.08694200000001,42.281641,69
-71.11080994,42.3096093,16
-71.04115504,42.33219564,18
-71.1577613,42.34054124,23
-71.07078303,42.31458709,34
-71.15567877,42.26483265,49
-71.09823049,42.31771534,111
-71.08763245,42.2857651,104
-71.15345452,42.34774669,59
-71.08118184,42.30154555,104
-71.08508813,42.31508518,83
-71.12318965,42.27250898,15
-71.055594,42.36674654,60
-71.06786956,42.298508500000004,77
-71.08563401000002,42.32866284,1012
-71.11571500000001,42.30536762,50
-71.08432965,42.32320895,26
-71.0585565,42.28724428,13
-71.13251945,42.24422964,28
-71.1271048,42.35043273,66
-71.0535458,42.36196785,39
-71.15274586,42.33759352,25
-71.06977063666666,42.35163868666667,143
-71.09600551,42.32719862,24
-71.08066576,42.29693391,107
-71.03839367,42.33809695,6
-71.12170562,42.25746471,23
-71.07196905,42.27430113,59
-71.10316435,42.3248775,26
-71.07390742,42.35505244,66
-71.13835951,42.28942828,17
-71.0536461,42.36696858,67
-71.04881536,42.28676949,23
-71.06862907,42.30443502,141
-71.11451352,42.28058479,45
-71.08458699,42.33698202,63
-71.14870339,42.34724186,20
-71.15932285,42.25839135,20
-71.0738564,42.31854523,43
-71.07501301,42.32908071,53
-71.02232294,42.38453183,22
-71.10057355,42.32281495,20
-71.05800088,42.30947615,87
-71.06391367,42.31223006,54
-71.07527119,42.31468252,16
-71.15823035,42.28034655,124
-71.08576891,42.34335843,54
-71.05529696,42.32828842,48
-71.08499096,42.31785103,86
-71.06685878,42.3616972,50
-71.09839601,42.32492546,96
-71.11245418,42.26217287,18
-71.0506621,42.34754258,31
-71.04864886,42.33129745,96
-71.05992253,42.28171183,37
-71.09565500000001,42.268642299999996,87
-71.10531548,42.30347577,14
-71.11658735,42.26649191,34
-71.0773834,42.30546333,9
-71.08015661,42.33153805,96
-71.09355306,42.33860282,62
-71.08019088,42.30511791,109
-71.08735708,42.27307979,53
-71.06270824,42.34255919,168
-71.05267418,42.34070297,27
-71.05928145,42.35648631,80
-71.11656354,42.25888577,19
-71.11267011,42.31624019,158
-71.06587898,42.28368807,58
-71.05635478,42.29604546,116
-71.04639023,42.35404844,114
-71.10394558,42.31694189,67
-71.0304572,42.36645189,12
-71.08350146,42.280612299999994,76
-71.05700016,42.332629100000005,33
-71.08884654,42.29421629,25
-71.09707352,42.31949779,139
-71.06132725,42.3626075,248
-71.08430841,42.3099567,24
-71.056017075,42.358974005,149
-71.09966819,42.26483674,61
-71.07259075,42.32223539,64
-71.16050525,42.35380022,33
-71.07108773,42.29524857,113
-71.06640467666666,42.27825429,197
-71.077549,42.3440235,116
-71.10956443,42.33093363,100
-71.11477924,42.350885600000005,23
-71.16560344,42.34379826,51
-71.03737191,42.33370521,28
-71.06259482,42.30910324,94
-71.12085347,42.26922388,68
-71.05621002000001,42.35121978,73
-71.06570084,42.29881968,159
-71.07188426,42.34639622,34
-71.14913592,42.35535154,21
-71.13531361,42.36317182,22
-71.06307063,42.32022882,33
-71.09392554,42.34880461,91
-71.1136693,42.24635332,14
-71.13414138499999,42.359177885,24
-71.14429838,42.27358994,44
-71.06382434,42.36304149,44
-71.0627594,42.35174282,187
-71.14538490000001,42.34161037,90
-71.12799499,42.23519372,11
-71.06447637,42.27392674,12
-71.08554944,42.301896899999996,43
-71.11703179,42.35115388,74
-71.090051775,42.343398640000004,89
-71.07868791,42.3092779,93
-71.05349144,42.32614559,176
-71.06160307333333,42.3055869,122
-71.09141411,42.32541109,23
-71.03711914,42.37515914333333,159
-71.12708146,42.30098889,99
-71.07183167,42.30612092,30
-71.02673167,42.38026373,22
-71.00224383,42.38434223,56
-71.06304942,42.29025219,86
-71.09741228,42.27815893,56
-71.16582711,42.26322691,14
-71.01600449,42.38831841,51
-71.08240215,42.35275712,45
-71.08677983,42.32545165,89
-71.0895687,42.29000055,81
-71.07666262,42.35362593,35
-71.15751601,42.3561883,41
-71.04665434,42.336112,206
-71.04130322,42.36689348,25
-71.07322995333332,42.292564783333326,166
-71.06378598,42.28761420000001,92
-71.08887826,42.27967051,108
-71.1179365,42.264385,36
-71.0702931,42.31013569,72
-71.0549808,42.29455098,29
-71.17354863,42.34950275,12
-71.09121958,42.29611583,104
-71.12307957,42.28131208,18
-71.16848514,42.34669542,73
-71.06818082,42.38026338,21
-71.088061,42.33445761,72
-71.12900551,42.27880822,19
-71.03768163,42.38135785,77
-71.03217421,42.37855457,58
-71.063365,42.345690999999995,31
-71.08366378,42.28541846,66
-71.05954439,42.29979065,54
-71.11172478,42.26965224,36
-71.06411874,42.35740677,54
-71.13005503,42.28636893,80
-71.06267377,42.35483584,86
-71.16317298,42.26941355,27
-71.12761368,42.35811526,31
-71.05421423666667,42.311643589999996,44
-71.07626654,42.28833313,52
-71.07035349,42.28816894,19
-71.07239518,42.33428841,439
-71.06014694,42.35840684,78
-71.00924484,42.38868904,38
-71.07999981,42.33952756,131
-71.07775357,42.320536100000005,66
-71.10782832,42.33606304,230
-71.05368805,42.33639672,64
-71.0584977,42.32087315,14
-71.10588122,42.30999052,94
-71.0707,42.340790000000005,64
-71.09560402,42.27282972,36
-71.08432922,42.33358629,30
-71.05199201,42.33222689,68
-71.14319087,42.3468275,129
-71.05037663,42.33922146,68
-71.06916909,42.3218008,30
-71.07821131,42.32522448,28
-71.07964562,42.31679542,99
-71.03973966,42.28458088,19
-71.03479001,42.33230802,64
-71.10158124,42.30903686,3
-71.00246871,42.38857015,65
-71.11844,42.291159,80
-71.09340836,42.28619353,65
-71.14003692,42.34614027,42
-71.05350569,42.28772691,54
-71.09742803,42.34826031,70
-71.08311604,42.30355748,75
-71.16865348,42.29104541,24
-71.01386836,42.38432977,51
-71.01186957,42.38574368,106
-71.06122687,42.31825005,91
-71.1316983,42.35511273,129
-71.09286048,42.27968299,114
-71.06851636,42.33055582,20
-71.08365801,42.33248759,62
-71.1297447,42.2675628,68
-71.0850628,42.27832754,34
-71.08615983,42.321488200000005,8
-71.05849562,42.31281398,51
-71.12583831,42.26107427,21
-71.08250414,42.31727763,57
-71.07969659,42.33400346,48
-71.0964439,42.34717363,225
-71.07709875,42.32306313,50
-71.12256982,42.28968383,106
-71.04749375,42.3497436,22
-71.0741278,42.35095909,149
-71.08785290000002,42.3503876,109
-71.09954677249999,42.3150177825,166
-71.07121156,42.31765297,15
-71.13263327,42.29699224,38
-71.13351428,42.2541821,23
-71.09367344,42.26820198,243
-71.06763388,42.31813522,54
-71.10934344,42.3337825,99
-71.06759097,42.37637003,10
-71.118898985,42.294815365,99
-71.07840978,42.34980175,281
-71.12109586,42.35269523,42
-71.13095369,42.25120821,39
-71.07505157,42.29572232,16
-71.08502291,42.29752097,156
-71.07977497,42.31251728,82
-71.14762531,42.3499624,172
-71.09507409999999,42.30603082,11
-71.06030035,42.30682138,74
-71.11976013,42.27592579,39
-71.11802667,42.28545883,45
-71.12462631,42.308157,50
-71.07591745,42.338729799999996,135
-71.06285769,42.36038173,138
-71.05968306,42.29648529,73
-71.06424768,42.29990887,139
-71.13100618,42.27650961,38
-71.15610425,42.35074232,25
-71.055384,42.37910720000001,32
-71.03930255,42.34899228,52
-71.09553354,42.27997063,83
-71.05477038666666,42.36011964666667,194
-71.05514183,42.30178949,20
-71.13622919,42.27253606,48
-71.071887405,42.33153687,135
-71.17519031,42.2921753,9
-71.05954041,42.29054579,55
-71.04842736,42.31682137,64
-71.07572281,42.34063708,171
-71.12953705,42.35174866,21
-71.07661753,42.27938152,57
-71.05533533,42.35407456,59
-71.08238344,42.32496878,54
-71.1189921,42.24448261,67
-71.07653559999999,42.33043259,20
-71.12708183,42.28175144,39
-71.0780698,42.30129234,58
-71.07056121,42.30288559,74
-71.14476095,42.29297101,34
-71.05394057,42.37423597,8
-71.08004896,42.27451263,50
-71.08301373,42.33595449,66
-71.13904417,42.25069475,8
-71.11081856,42.30307413,55
-71.06675783,42.30648026,77
-71.12344849,42.24999342,87
-71.06321676,42.32809966,222
-71.05274587,42.29468307,80
-71.10166877,42.33231227,63
-71.11223703,42.29860932,42
-71.03366751,42.36972343,20
-71.05930433,42.37784791,110
-71.15447536,42.34025279,61
-71.06860329,42.31539445,16
-71.07442362,42.27130225,82
-71.07885351,42.28712554,98
-71.03967544,42.36884343,109
-71.05440282,42.35633324,71
-71.15331909,42.26298163,45
-71.16652763,42.28246731,41
-71.05566936,42.33586257,59
-71.08909334,42.31127726,139
-71.08259001,42.28848287,39
-71.06707972,42.33806549,29
-71.00134187,42.39146297,70
-71.05253795,42.36293611,97
-71.13077384,42.35752408,20
-71.06102719,42.3030381,25
-71.06721386,42.27230624,58
-71.13757375,42.28090111,30
-71.10473096,42.32148660000001,50
-71.14625121,42.2709644,25
-71.0668795,42.34468541,56
-71.10777974,42.32512297,8
-71.08655479,42.27061469,43
-71.06955795,42.29290563,84
-71.09293028,42.28913147,39
-71.07119281,42.2986182,78
-71.03294813,42.37530013,82
-71.13048371,42.29234077,28
-71.07410474,42.30889362,149
-71.07964653,42.3189792,91
-71.1345172,42.34772752,66
-71.06536641,42.34942864,221
-71.0704441,42.32969471,81
-71.11999214333333,42.254583626666665,82
-71.06597383,42.29398503,26
-71.15682477,42.34724664,10
-71.08299298,42.29344604,37
-71.10067012,42.26788791,159
-71.15033915,42.34922666666666,453
-71.09355705,42.33019207,42
-71.03647779,42.37339168,33
-71.13429953,42.27575873,39
-71.06084426,42.31209619,55
-71.08787231,42.28741775,112
-71.11468072,42.31069447,97
-71.08222598,42.32793203,131
-71.13269192,42.28219943,71
-71.12096171,42.26701085,183
-71.09534648,42.33153509,81
-71.05259107,42.35649296,96
-71.08029831,42.27661501,93
-71.06093185,42.36439256,100
-71.13965397499999,42.27603783,124
-71.13258754,42.36233533,16
-71.09932317,42.32270922,116
-71.06676977,42.382965000000006,18
-71.09352188999999,42.274729,118
-71.05553564,42.28397463,101
-71.09817294,42.27544327,94
-71.07609427,42.29384269,51
-71.01454636,42.38090166,31
-71.09140736,42.33123776,221
-71.05713895333334,42.361690063333334,192
-71.06121836,42.29666202,137
-71.15799257,42.26287035,17
-71.14974484,42.34154901,60
-71.09193626,42.27094651,57
-71.10038001,42.33693209,10
-71.1074272,42.31605271,9
-71.11768375,42.24873815,21
-71.06077324,42.37056285,31
-71.09030349,42.28576084,102
-71.05541001,42.316682799999995,82
-71.13882916,42.23405146,37
-71.05987799,42.35120708,104
-71.06221241,42.34891347,82
-71.15427278,42.28642835,53
-71.06843409333332,42.35039377333333,133
-71.16506704,42.27694956,54
-71.07347571,42.30116811,69
-71.10069509999998,42.34280177,68
-71.16290995,42.35241142,27
-71.07040347,42.39049131,32
-71.15976053,42.34006337,51
-71.10544085,42.34221545,63
-71.16713466,42.27850137,17
-71.05259815,42.31655789,47
-71.06975926500002,42.349745845,94
-71.08767243,42.3185759,152
-71.05970909999999,42.29755533,774
-71.04950865,42.33762749,64
-71.11480652,42.31987416,13
-71.1538978,42.35934409,73
-71.12186329999999,42.28751274,41
-71.12629908,42.24124926,86
-71.0918208975,42.2828281325,105
-71.0201905,42.38341902,45
-71.134757,42.3087905,10
-71.09691295,42.31591905,81
-71.06670845,42.35678442,56
-71.061895048,42.356585001999996,143
-71.07823738333333,42.29617588333333,20
-71.06562779999999,42.32038054,62
