Long,Lat,Size
-71.06569290666668,42.317409080000004,157
-71.0538321,42.33731824,294
-71.054256825,42.334521205,333
-71.0745277,42.31894677,391
-71.139184265,42.347829215,290
-71.06987459499999,42.30288478,107
-71.1309563,42.25992567,213
-71.13699073,42.27830138,288
-71.065307615,42.293250105,183
-71.06183757,42.29369866,427
-71.08813144000001,42.333592190000005,313
-71.10265616999999,42.30193347,439
-71.07239518,42.33428841,332
-71.12719273,42.35491054,193
-71.04689426499999,42.33183733,81
-71.08090357399999,42.327194756000004,301
-71.05242608,42.32422562,64
-71.08931055,42.31026891,326
-71.087108815,42.297757895000004,276
-71.06132725,42.3626075,207
-71.09892736,42.27022181,146
-71.06767297,42.28935481,218
-71.08408182,42.32004542,168
-71.05276697,42.289144324999995,420
-71.16241489500001,42.276992164999996,168
-71.071173445,42.295890244999995,139
-71.03729839,42.33144389,177
-71.10294012,42.26672863,363
-71.07772015500001,42.326559965,259
-71.06167557,42.35145666,312
-71.087763535,42.285426595000004,310
-71.08019088,42.30511791,94
-71.076185905,42.3480980175,220
-71.08198058,42.28200339,46
-71.09691295,42.31591905,235
-71.05077548,42.33426135,609
-71.06067801,42.36646326,1199
-71.07246448666666,42.292076376666664,249
-71.060123198,42.297601026,227
-71.1104193,42.33296171,145
-71.04051670333332,42.33194922666667,367
-71.07577308,42.32643963,75
-71.0304617,42.37803936,281
-71.08545637,42.35010735,354
-71.06877954333333,42.34419523333333,636
-71.063655458,42.374614378000004,400
-71.06269856333334,42.35260012,418
-71.07305182,42.35125126,484
-71.06817322,42.30983229,109
-71.08459849,42.32883627,130
-71.06867002,42.33693507,623
-71.09393707,42.27331766,89
-71.06137243666667,42.351706065,336
-71.102949,42.347265,503
-71.059413655,42.303241514999996,178
-71.06313294,42.29848866,94
-71.1577613,42.34054124,353
-71.0938121,42.34601613,344
-71.04929553000001,42.34982054333333,362
-71.08806813,42.33056715,329
-71.08350699666669,42.336089163333334,499
-71.07213,42.332531,151
-71.07621202,42.291756397499995,201
-71.0149818,42.38458789999999,383
-71.082066035,42.333025495,305
-71.05266752,42.35484614,314
-71.103697565,42.315959899999996,216
-71.05237796,42.33042505,330
-71.086163905,42.281904205000004,330
-71.06099033000001,42.359327502499994,123
-71.17006384999999,42.35288918,236
-71.10475823,42.33091627,309
-71.05099413,42.31231409,171
-71.0630346725,42.3639979425,330
-71.09355306,42.33860282,402
-71.066170364,42.3575671,247
-71.07885507333333,42.34785659666667,77
-71.09332702,42.27895125,259
-71.1619128,42.27072413,438
-71.11901531999999,42.27207602,124
-71.07821313428572,42.335257585714295,339
-71.08488254,42.29581572,509
-71.10375455,42.326171405,276
-71.07836018,42.33755715,500
-71.01203798,42.38783615,523
-71.05925848000001,42.35428177,655
-71.07645111,42.34020387,615
-71.05713481666666,42.35061691166667,186
-71.07263148000001,42.332979156,303
-71.000722795,42.38388587,259
-71.097178715,42.348643315000004,404
-71.04749709,42.29507166,243
-71.06123562,42.35478783,335
-71.13815583333333,42.355797296666665,185
